year,geo_name,geo,mean_commute_minutes
2015,"Laurel County","05000US21125",20.0422
2015,"Clinton County","05000US36019",20.0411
2015,"Boone County","05000US19015",20.0405
2015,"Spokane County, WA","05000US53063",20.0403
2014,"Utah County, UT","05000US49049",20.0398
2015,"Boulder County, CO","05000US08013",20.0396
2015,"Richland County, SC","05000US45079",20.0395
2014,"Dallas County","05000US19049",20.0386
2014,"Desha County","05000US05041",20.0381
2014,"Tift County","05000US13277",20.036
2013,"Tuscarawas County","05000US39157",20.0359
2014,"Cabell County","05000US54011",20.0334
2013,"Jay County","05000US18075",20.0323
2013,"Pottawattamie County","05000US19155",20.0309
2013,"Cherokee County","05000US45021",20.0306
2013,"Miami County, OH","05000US39109",20.0302
2013,"Trempealeau County","05000US55121",20.0283
2014,"Miami County, OH","05000US39109",20.0264
2014,"Spokane County, WA","05000US53063",20.0248
2014,"Sanpete County","05000US49039",20.0222
2015,"Delaware County, IN","05000US18035",20.0192
2015,"Dane County, WI","05000US55025",20.0155
2013,"Oscoda County","05000US26135",20.0155
2014,"Coos County","05000US33007",20.0127
2013,"Toombs County","05000US13279",20.0121
2014,"Dane County, WI","05000US55025",20.0116
2014,"Santa Fe County, NM","05000US35049",20.0113
2015,"Waynesboro city","05000US51820",20.0099
2013,"Newton County","05000US29145",20.0098
2013,"Huntington County","05000US18069",20.0081
2015,"Wilson County","05000US37195",20.0072
2015,"Gila County","05000US04007",20.0017
2015,"Maui County, HI","05000US15009",20.0009
2013,"Boone County","05000US19015",19.9988
2015,"Oklahoma County, OK","05000US40109",19.9988
2015,"Ohio County","05000US54069",19.9987
2015,"Clay County","05000US17025",19.9984
2015,"Forest County","05000US55041",19.9972
2015,"Rabun County","05000US13241",19.9951
2014,"Putnam County","05000US29171",19.9928
2014,"Shelby County","05000US29205",19.9912
2015,"Logan County","05000US17107",19.9911
2013,"Maverick County","05000US48323",19.9901
2014,"Wexford County","05000US26165",19.9877
2015,"Pottawattamie County","05000US19155",19.9874
2014,"Llano County","05000US48299",19.9853
2014,"Chickasaw County","05000US19037",19.984
2014,"Hamilton County","05000US48193",19.9831
2013,"Monona County","05000US19133",19.9802
2014,"Edwards County","05000US48137",19.9771
2014,"Accomack County","05000US51001",19.9762
2013,"Tazewell County, IL","05000US17179",19.9759
2015,"St. Joseph County, IN","05000US18141",19.9758
2015,"Leelanau County","05000US26089",19.9752
2015,"Quitman County","05000US13239",19.9728
2013,"Mercer County, PA","05000US42085",19.9711
2014,"Scott County","05000US05127",19.9689
2013,"Caddo County","05000US40015",19.9683
2013,"Marshall County","05000US21157",19.9674
2015,"Douglas County","05000US17041",19.967
2015,"Cabell County","05000US54011",19.9652
2014,"Cherokee County","05000US20021",19.9644
2015,"Dallas County","05000US19049",19.9631
2013,"Shannon County","05000US29203",19.96
2013,"Ballard County","05000US21007",19.9568
2014,"Metcalfe County","05000US21169",19.9538
2014,"Hopkins County","05000US48223",19.9527
2014,"Yell County","05000US05149",19.9515
2013,"Jo Daviess County","05000US17085",19.95
2015,"Whitley County","05000US21235",19.9494
2013,"Washington County","05000US19183",19.9492
2015,"Lucas County, OH","05000US39095",19.9488
2015,"Allen County, IN","05000US18003",19.948
2014,"Boulder County, CO","05000US08013",19.9474
2015,"Ouray County","05000US08091",19.9474
2014,"Jefferson County","05000US30043",19.9467
2014,"Dooly County","05000US13093",19.9457
2014,"Houston County","05000US27055",19.9443
2013,"Richland County, SC","05000US45079",19.9436
2013,"Jackson County","05000US18071",19.9421
2013,"Camp County","05000US48063",19.9416
2014,"Vernon Parish","05000US22115",19.9413
2015,"Sharkey County","05000US28125",19.9408
2014,"Aransas County","05000US48007",19.9379
2014,"Rowan County","05000US21205",19.9344
2014,"Forsyth County, NC","05000US37067",19.9329
2015,"Cibola County","05000US35006",19.932
2015,"Tift County","05000US13277",19.9309
2015,"Sarpy County, NE","05000US31153",19.9266
2013,"Chippewa County","05000US55017",19.9263
2013,"Richland Parish","05000US22083",19.9252
2014,"Clayton County","05000US19043",19.9235
2015,"Lackawanna County, PA","05000US42069",19.9223
2013,"Miller County","05000US05091",19.9164
2013,"Clayton County","05000US19043",19.915
2015,"Dale County","05000US01045",19.9119
2013,"Howard County","05000US18067",19.9098
2015,"Cortland County","05000US36023",19.9081
2014,"St. Joseph County, IN","05000US18141",19.9075
2015,"Jefferson County","05000US30043",19.9068
2014,"Bingham County","05000US16011",19.9048
2015,"Clinch County","05000US13065",19.9031
2013,"Wheeler County","05000US41069",19.9021
2013,"Cortland County","05000US36023",19.9014
2015,"Thomas County","05000US13275",19.9014
2013,"Dane County, WI","05000US55025",19.9003
2013,"Limestone County","05000US48293",19.8986
2014,"Wayne County, OH","05000US39169",19.8978
2013,"Caddo Parish, LA","05000US22017",19.8976
2014,"Toombs County","05000US13279",19.8971
2015,"Warren County","05000US42123",19.8966
2014,"Bureau County","05000US17011",19.8965
2013,"Wheeler County","05000US13309",19.8957
2014,"Defiance County","05000US39039",19.8951
2013,"Spokane County, WA","05000US53063",19.8948
2014,"Pueblo County, CO","05000US08101",19.8948
2013,"Buchanan County","05000US19019",19.8946
2013,"Imperial County, CA","05000US06025",19.8913
2014,"Issaquena County","05000US28055",19.8903
2013,"Dallas County","05000US05039",19.8902
2015,"Holmes County","05000US39075",19.8897
2013,"Ector County, TX","05000US48135",19.8887
2014,"Escambia County, FL","05000US12033",19.8886
2015,"Washington County","05000US48477",19.8885
2014,"Clallam County","05000US53009",19.8846
2014,"Jay County","05000US18075",19.8846
2014,"Rusk County","05000US55107",19.8839
2015,"Norman County","05000US27107",19.8776
2014,"Cortland County","05000US36023",19.8775
2014,"Choctaw County","05000US40023",19.8771
2014,"Keweenaw County","05000US26083",19.876
2014,"Menominee County","05000US26109",19.8754
2013,"Norfolk city, VA","05000US51710",19.8732
2015,"Stephens County","05000US40137",19.871
2013,"Delaware County","05000US19055",19.8698
2013,"Utah County, UT","05000US49049",19.8696
2014,"San Luis Obispo County, CA","05000US06079",19.8674
2015,"Whitfield County, GA","05000US13313",19.8673
2013,"Iron County","05000US55051",19.8665
2015,"Seward County","05000US31159",19.8661
2014,"Johnson County, KS","05000US20091",19.8655
2015,"St. Lawrence County, NY","05000US36089",19.8655
2015,"Leon County, FL","05000US12073",19.8633
2015,"Calhoun County, MI","05000US26025",19.8614
2015,"Massac County","05000US17127",19.8612
2013,"Camden County","05000US29029",19.861
2013,"Douglas County","05000US55031",19.8582
2015,"Clallam County","05000US53009",19.8576
2013,"Gila County","05000US04007",19.8539
2015,"Greene County, OH","05000US39057",19.8487
2013,"Macon County","05000US29121",19.8476
2015,"Wadena County","05000US27159",19.8452
2013,"Monongalia County, WV","05000US54061",19.8451
2015,"Wells County","05000US18179",19.8423
2014,"Holt County","05000US29087",19.8422
2015,"Rusk County","05000US55107",19.8416
2015,"Lincoln County","05000US35027",19.8412
2015,"Ferry County","05000US53019",19.8398
2015,"Independence County","05000US05063",19.8396
2013,"Aguadilla Municipio","05000US72005",19.8371
2013,"Ouachita Parish, LA","05000US22073",19.8357
2015,"Huron County","05000US26063",19.8345
2014,"Clark County","05000US05019",19.8339
2013,"Hyde County","05000US37095",19.8333
2015,"Houston County","05000US27055",19.8282
2014,"Willacy County","05000US48489",19.8267
2013,"Otsego County","05000US26137",19.8263
2013,"Otero County","05000US35035",19.8248
2014,"Loving County","05000US48301",19.8246
2015,"Wexford County","05000US26165",19.8244
2014,"Coffey County","05000US20031",19.8229
2015,"McKinley County","05000US35031",19.8229
2015,"San Luis Obispo County, CA","05000US06079",19.8227
2015,"Escambia County, FL","05000US12033",19.8217
2013,"Dunklin County","05000US29069",19.8217
2015,"Albany County, NY","05000US36001",19.8183
2015,"Sanpete County","05000US49039",19.8164
2014,"Moultrie County","05000US17139",19.8161
2013,"Grant County","05000US55043",19.816
2013,"Hickman County","05000US21105",19.8149
2013,"Huron County","05000US26063",19.8141
2013,"Victoria County","05000US48469",19.813
2015,"Johnson County, KS","05000US20091",19.8126
2013,"Randolph County","05000US29175",19.8119
2014,"Bottineau County","05000US38009",19.8113
2014,"Coryell County","05000US48099",19.8113
2014,"Fisher County","05000US48151",19.8098
2015,"Uinta County","05000US56041",19.8092
2013,"Chickasaw County","05000US19037",19.809
2015,"Washington County, TN","05000US47179",19.809
2015,"Wayne County, OH","05000US39169",19.8072
2015,"Taney County","05000US29213",19.8046
2015,"La Plata County","05000US08067",19.8036
2015,"Boone County","05000US05009",19.8022
2015,"St. Francis County","05000US05123",19.8015
2014,"Richmond County, GA","05000US13245",19.7998
2015,"Carlton County","05000US27017",19.799
2013,"Uinta County","05000US56041",19.7962
2015,"Campbell County","05000US56005",19.7937
2014,"Billings County","05000US38007",19.7921
2014,"Oklahoma County, OK","05000US40109",19.7915
2013,"Greene County","05000US05055",19.7908
2014,"Delaware County","05000US19055",19.7907
2013,"Ottawa County","05000US40115",19.7891
2014,"Rush County","05000US20165",19.7886
2013,"Russell County","05000US21207",19.7883
2014,"Taylor County","05000US19173",19.7867
2015,"Lipscomb County","05000US48295",19.7859
2014,"Mercer County, PA","05000US42085",19.7854
2015,"Doña Ana County, NM","05000US35013",19.7822
2015,"Cumberland County","05000US21057",19.7799
2013,"Liberty County","05000US13179",19.7789
2013,"Auglaize County","05000US39011",19.7784
2013,"Gentry County","05000US29075",19.7694
2014,"Donley County","05000US48129",19.7657
2013,"Athens County","05000US39009",19.7629
2014,"Adams County","05000US19003",19.7599
2014,"Maui County, HI","05000US15009",19.7586
2015,"Mahnomen County","05000US27087",19.7556
2014,"Macon County","05000US29121",19.7539
2015,"Coffey County","05000US20031",19.7515
2014,"Leelanau County","05000US26089",19.7472
2013,"Forsyth County, NC","05000US37067",19.7458
2015,"Lycoming County, PA","05000US42081",19.7443
2014,"Beaufort County, SC","05000US45013",19.7398
2015,"Alachua County, FL","05000US12001",19.7371
2014,"Kootenai County, ID","05000US16055",19.7366
2014,"Nance County","05000US31125",19.7335
2014,"Washington County","05000US48477",19.732
2015,"Calhoun County","05000US19025",19.7318
2013,"Gregg County, TX","05000US48183",19.7306
2014,"Comanche County","05000US48093",19.73
2015,"Dyer County","05000US47045",19.7288
2014,"Limestone County","05000US48293",19.7279
2014,"Montezuma County","05000US08083",19.7276
2015,"Vigo County, IN","05000US18167",19.7254
2014,"Massac County","05000US17127",19.7236
2014,"Warren County","05000US42123",19.7199
2015,"Kosciusko County","05000US18085",19.7185
2014,"Douglas County","05000US17041",19.7182
2013,"Crittenden County","05000US05035",19.7175
2014,"Adams County","05000US16003",19.7165
2013,"Archer County","05000US48009",19.7152
2015,"Brooks County","05000US48047",19.7136
2015,"Irion County","05000US48235",19.7096
2013,"Richmond County, GA","05000US13245",19.7092
2014,"Victoria County","05000US48469",19.7088
2013,"Coke County","05000US48081",19.7074
2014,"Knox County","05000US29103",19.7065
2013,"Pueblo County, CO","05000US08101",19.7052
2013,"Rice County","05000US27131",19.7045
2015,"Rice County","05000US27131",19.7041
2015,"Washington County","05000US08121",19.7035
2014,"Barren County","05000US21009",19.7016
2014,"Gila County","05000US04007",19.7009
2014,"Otero County","05000US35035",19.6977
2015,"Otter Tail County","05000US27111",19.6962
2015,"Dunklin County","05000US29069",19.6936
2014,"Boone County","05000US05009",19.693
2015,"Essex County","05000US36031",19.6916
2014,"Pulaski County","05000US21199",19.6871
2015,"Muskogee County","05000US40101",19.6857
2014,"Bryan County","05000US40013",19.682
2015,"Brown County","05000US17009",19.68
2014,"Bulloch County","05000US13031",19.6787
2015,"Barren County","05000US21009",19.677
2014,"Howard County","05000US18067",19.6761
2015,"Hempstead County","05000US05057",19.6755
2015,"Hockley County","05000US48219",19.674
2014,"Clay County","05000US31035",19.6736
2015,"Gregg County, TX","05000US48183",19.6734
2015,"Pulaski County, AR","05000US05119",19.6721
2013,"Sarpy County, NE","05000US31153",19.6714
2015,"McKean County","05000US42083",19.671
2015,"Oliver County","05000US38065",19.6702
2014,"Allen County, IN","05000US18003",19.6695
2013,"Washington County, AR","05000US05143",19.6692
2015,"Ottawa County","05000US40115",19.669
2013,"Fayette County","05000US19065",19.664
2015,"Weakley County","05000US47183",19.663
2014,"Lackawanna County, PA","05000US42069",19.6608
2014,"Stephens County","05000US40137",19.6601
2013,"Bureau County","05000US17011",19.6561
2014,"Greene County","05000US05055",19.654
2014,"Miller County","05000US05091",19.6539
2013,"Guánica Municipio","05000US72055",19.6535
2014,"Sherman County","05000US41055",19.6509
2014,"Lucas County, OH","05000US39095",19.6502
2014,"Rabun County","05000US13241",19.649
2013,"Dunn County","05000US38025",19.6487
2014,"Richmond County","05000US37153",19.6474
2014,"Delaware County, IN","05000US18035",19.6458
2014,"Langlade County","05000US55067",19.642
2015,"Grenada County","05000US28043",19.6413
2014,"Laurel County","05000US21125",19.6339
2014,"Boone County","05000US19015",19.6329
2013,"San Luis Obispo County, CA","05000US06079",19.6289
2013,"Douglas County","05000US17041",19.6284
2013,"Wexford County","05000US26165",19.6283
2015,"Victoria County","05000US48469",19.6275
2014,"Dixon County","05000US31051",19.6268
2013,"Stone County","05000US05137",19.6264
2013,"Marinette County","05000US55075",19.6257
2013,"Sanpete County","05000US49039",19.6242
2015,"San Miguel County","05000US35047",19.6232
2013,"Roanoke County","05000US51161",19.6217
2015,"Midland County","05000US26111",19.6214
2013,"Clinton County","05000US36019",19.6192
2015,"Howard County","05000US18067",19.6175
2015,"Union County","05000US21225",19.6161
2014,"Guánica Municipio","05000US72055",19.6141
2013,"Whatcom County, WA","05000US53073",19.6128
2013,"Jefferson County","05000US30043",19.6117
2014,"Jefferson County","05000US41031",19.6103
2013,"Beaufort County, SC","05000US45013",19.6102
2014,"La Plata County","05000US08067",19.6098
2015,"Montour County","05000US42093",19.6086
2013,"St. Joseph County, IN","05000US18141",19.6067
2014,"Huron County","05000US26063",19.6054
2015,"Kootenai County, ID","05000US16055",19.6051
2015,"Monongalia County, WV","05000US54061",19.6041
2013,"Cass County","05000US18017",19.6036
2015,"Holt County","05000US29087",19.6022
2014,"Greene County, OH","05000US39057",19.6019
2014,"Monroe County","05000US05095",19.6012
2013,"Berkshire County, MA","05000US25003",19.5975
2014,"Lincoln Parish","05000US22061",19.5972
2013,"Sanborn County","05000US46111",19.5947
2015,"Traill County","05000US38097",19.5941
2014,"Rice County","05000US27131",19.5935
2014,"St. Lawrence County, NY","05000US36089",19.5925
2014,"Sumter County","05000US13261",19.5882
2013,"Thomas County","05000US13275",19.5878
2014,"Hutchinson County","05000US48233",19.5869
2014,"Grant County","05000US55043",19.5865
2015,"Martinsville city","05000US51690",19.5833
2014,"Santa Cruz County","05000US04023",19.5811
2013,"Hopkins County","05000US48223",19.5794
2014,"Dunklin County","05000US29069",19.5788
2014,"Kingfisher County","05000US40073",19.5759
2014,"Roanoke County","05000US51161",19.5747
2013,"Grant County","05000US31075",19.5738
2014,"Calhoun County","05000US19025",19.5731
