year,geo_name,geo,uninsured_adults
2017,"Latah County","05000US16057",0.13
2016,"Gage County","05000US31067",0.13
2015,"Wyoming County","05000US36121",0.13
2017,"Franklin County","05000US19069",0.13
2016,"Washington County","05000US19183",0.13
2017,"Jefferson County","05000US31095",0.13
2015,"Mercer County, PA","05000US42085",0.13
2017,"Lycoming County, PA","05000US42081",0.13
2016,"Phelps County","05000US31137",0.13
2016,"Lackawanna County, PA","05000US42069",0.13
2016,"Cavalier County","05000US38019",0.13
2016,"McCook County","05000US46087",0.13
2016,"Madison County, IL","05000US17119",0.129
2015,"Dunn County","05000US55033",0.129
2016,"Chautauqua County, NY","05000US36013",0.129
2015,"Broome County, NY","05000US36007",0.129
2017,"Norton County","05000US20137",0.129
2015,"Crawford County","05000US55023",0.129
2017,"Laurel County","05000US21125",0.129
2015,"Oconto County","05000US55083",0.129
2017,"Burnett County","05000US55013",0.129
2017,"Yankton County","05000US46135",0.129
2015,"Brown County","05000US46013",0.129
2017,"Montgomery County","05000US21173",0.129
2016,"Pepin County","05000US55091",0.129
2016,"Botetourt County","05000US51023",0.129
2015,"Redwood County","05000US27127",0.129
2017,"Turner County","05000US46125",0.129
2016,"Centre County, PA","05000US42027",0.129
2015,"De Witt County","05000US17039",0.129
2016,"De Witt County","05000US17039",0.129
2016,"Divide County","05000US38023",0.129
2017,"Erie County, PA","05000US42049",0.129
2017,"Cass County, MO","05000US29037",0.129
2017,"Forest County","05000US42053",0.129
2016,"Bristol County","05000US44001",0.129
2016,"Fillmore County","05000US27045",0.129
2016,"Waupaca County","05000US55135",0.129
2016,"Hendricks County, IN","05000US18063",0.129
2016,"Stafford County, VA","05000US51179",0.129
2016,"Butler County","05000US20015",0.129
2017,"Lebanon County, PA","05000US42075",0.129
2017,"Wetzel County","05000US54103",0.129
2016,"Clermont County, OH","05000US39025",0.129
2015,"Warren County","05000US36113",0.129
2017,"Wayne County","05000US19185",0.129
2017,"Westchester County, NY","05000US36119",0.129
2015,"Ward County","05000US38101",0.129
2016,"Edmunds County","05000US46045",0.129
2017,"Charlevoix County","05000US26029",0.129
2017,"Crawford County","05000US26039",0.129
2017,"St. Louis County, MO","05000US29189",0.129
2017,"Carlisle County","05000US21039",0.129
2017,"Tuscola County","05000US26157",0.129
2015,"Pine County","05000US27115",0.128
2017,"Bradford County","05000US42015",0.128
2016,"Chickasaw County","05000US19037",0.128
2016,"Freeborn County","05000US27047",0.128
2015,"Sagadahoc County","05000US23023",0.128
2017,"Carroll County","05000US39019",0.128
2016,"Oneida County","05000US55085",0.128
2016,"Chippewa County","05000US55017",0.128
2017,"Clarion County","05000US42031",0.128
2015,"Cambria County, PA","05000US42021",0.128
2017,"Sherman County","05000US41055",0.128
2017,"Fauquier County","05000US51061",0.128
2017,"Thomas County","05000US31171",0.128
2015,"Morgan County","05000US49029",0.128
2016,"Leavenworth County","05000US20103",0.128
2017,"Clinton County","05000US42035",0.128
2015,"Schoharie County","05000US36095",0.128
2017,"Pulaski County","05000US21199",0.128
2016,"McPherson County","05000US20113",0.128
2016,"Sangamon County, IL","05000US17167",0.128
2016,"Schoharie County","05000US36095",0.128
2016,"Buffalo County","05000US55011",0.128
2017,"Taylor County","05000US21217",0.128
2016,"Schuyler County","05000US36097",0.128
2017,"Merrimack County, NH","05000US33013",0.128
2015,"Fillmore County","05000US27045",0.128
2017,"Davison County","05000US46035",0.128
2016,"Jersey County","05000US17083",0.128
2015,"Marinette County","05000US55075",0.128
2017,"Muskingum County","05000US39119",0.128
2015,"King George County","05000US51099",0.128
2017,"Houghton County","05000US26061",0.128
2016,"Newport County","05000US44005",0.128
2016,"Sussex County, NJ","05000US34037",0.128
2015,"Floyd County","05000US19067",0.128
2016,"Onondaga County, NY","05000US36067",0.128
2017,"Bottineau County","05000US38009",0.128
2015,"Phelps County","05000US31137",0.128
2017,"Osage County","05000US20139",0.128
2017,"Dickinson County","05000US20041",0.128
2017,"Waushara County","05000US55137",0.128
2015,"Greene County","05000US19073",0.128
2016,"Columbia County","05000US36021",0.127
2017,"Franklin County","05000US36033",0.127
2016,"Cayuga County","05000US36011",0.127
2017,"Wood County","05000US54107",0.127
2016,"Fulton County","05000US36035",0.127
2015,"Chautauqua County, NY","05000US36013",0.127
2016,"Delaware County","05000US19055",0.127
2016,"Itasca County","05000US27061",0.127
2015,"Dutchess County, NY","05000US36027",0.127
2015,"Miami County","05000US20121",0.127
2017,"Fairfax city","05000US51600",0.127
2015,"Windham County, CT","05000US09015",0.127
2016,"Kent County, DE","05000US10001",0.127
2017,"Mason County","05000US54053",0.127
2017,"Thomas County","05000US20193",0.127
2016,"Wadena County","05000US27159",0.127
2017,"Asotin County","05000US53003",0.127
2017,"Hughes County","05000US46065",0.127
2017,"Mecosta County","05000US26107",0.127
2016,"Ransom County","05000US38073",0.127
2017,"Marion County","05000US54049",0.127
2015,"Oswego County, NY","05000US36075",0.127
2015,"Wayne County","05000US36117",0.127
2016,"Brown County","05000US17009",0.127
2017,"Franklin County","05000US31061",0.127
2015,"Humboldt County","05000US19091",0.127
2016,"Crawford County","05000US55023",0.127
2017,"York County, ME","05000US23031",0.127
2017,"Pike County","05000US42103",0.127
2017,"Shawano County","05000US55115",0.127
2017,"Saline County","05000US17165",0.127
2015,"Davis County, UT","05000US49011",0.127
2017,"Union County","05000US17181",0.127
2015,"Clinton County","05000US26037",0.127
2016,"Nassau County, NY","05000US36059",0.127
2017,"Clark County, WA","05000US53011",0.127
2016,"Cass County, ND","05000US38017",0.127
2016,"Muscatine County","05000US19139",0.127
2016,"Steele County","05000US38091",0.127
2017,"Cass County","05000US27021",0.127
2017,"Hillsborough County, NH","05000US33011",0.127
2016,"Delaware County, PA","05000US42045",0.127
2017,"Ellis County","05000US20051",0.127
2017,"Delta County","05000US26041",0.126
2017,"Crawford County","05000US39033",0.126
2017,"Trego County","05000US20195",0.126
2017,"Lake County, IL","05000US17097",0.126
2016,"Eaton County, MI","05000US26045",0.126
2017,"Doddridge County","05000US54017",0.126
2017,"Tucker County","05000US54093",0.126
2016,"Lake County","05000US46079",0.126
2017,"Pawnee County","05000US20145",0.126
2017,"Logan County","05000US39091",0.126
2015,"Kendall County, IL","05000US17093",0.126
2015,"Traill County","05000US38097",0.126
2017,"Franklin County","05000US17055",0.126
2016,"Door County","05000US55029",0.126
2015,"Sussex County, NJ","05000US34037",0.126
2017,"Pike County","05000US21195",0.126
2016,"Livingston County","05000US17105",0.126
2017,"Breathitt County","05000US21025",0.126
2017,"Fairfield County, CT","05000US09001",0.126
2015,"Hamilton County","05000US19079",0.126
2016,"Effingham County","05000US17049",0.126
2016,"Posey County","05000US18129",0.126
2017,"Montgomery County, MD","05000US24031",0.126
2017,"Columbiana County, OH","05000US39029",0.126
2017,"Walworth County, WI","05000US55127",0.126
2017,"Harlan County","05000US31083",0.126
2015,"Worth County","05000US19195",0.126
2017,"McIntosh County","05000US38051",0.126
2017,"Huron County","05000US39077",0.126
2017,"Carter County","05000US21043",0.126
2017,"Larue County","05000US21123",0.126
2017,"Brown County","05000US39015",0.126
2017,"Noble County","05000US39121",0.126
2016,"Washington County","05000US17189",0.126
2015,"Cayuga County","05000US36011",0.126
2016,"Union County","05000US19175",0.126
2016,"Somerset County, NJ","05000US34035",0.125
2015,"Platte County","05000US29165",0.125
2016,"Cecil County, MD","05000US24015",0.125
2015,"Renville County","05000US38075",0.125
2017,"Crittenden County","05000US21055",0.125
2017,"Nuckolls County","05000US31129",0.125
2015,"Cass County","05000US19029",0.125
2015,"Hardin County","05000US19083",0.125
2015,"Gloucester County, NJ","05000US34015",0.125
2015,"Medina County, OH","05000US39103",0.125
2017,"Ouray County","05000US08091",0.125
2016,"Oldham County","05000US21185",0.125
2017,"Martin County","05000US21159",0.125
2017,"Sagadahoc County","05000US23023",0.125
2016,"Logan County","05000US17107",0.125
2017,"Hickman County","05000US21105",0.125
2017,"Fayette County, PA","05000US42051",0.125
2016,"Sac County","05000US19161",0.125
2017,"Iroquois County","05000US17075",0.125
2015,"Black Hawk County, IA","05000US19013",0.125
2017,"Pulaski County","05000US17153",0.125
2017,"Taylor County","05000US54091",0.125
2016,"Fillmore County","05000US31059",0.125
2015,"Kent County, DE","05000US10001",0.125
2015,"Rockingham County, NH","05000US33015",0.125
2016,"Hartford County, CT","05000US09003",0.125
2015,"Stafford County, VA","05000US51179",0.125
2016,"Fayette County","05000US19065",0.125
2017,"Knott County","05000US21119",0.125
2015,"Page County","05000US19145",0.125
2016,"Richmond County, NY","05000US36085",0.125
2017,"Solano County, CA","05000US06095",0.125
2016,"Mitchell County","05000US19131",0.125
2017,"Adams County","05000US31001",0.125
2017,"Shiawassee County","05000US26155",0.125
2017,"Somerset County","05000US42111",0.125
2016,"Broomfield County","05000US08014",0.125
2017,"Luzerne County, PA","05000US42079",0.125
2017,"Providence County, RI","05000US44007",0.125
2016,"Grundy County","05000US17063",0.125
2017,"Hocking County, OH","05000US39073",0.124
2017,"Mahnomen County","05000US27087",0.124
2015,"Mille Lacs County","05000US27095",0.124
2017,"Venango County","05000US42121",0.124
2017,"Union County","05000US42119",0.124
2017,"Rusk County","05000US55107",0.124
2016,"Price County","05000US55099",0.124
2016,"Cambria County, PA","05000US42021",0.124
2017,"Linn County, OR","05000US41043",0.124
2015,"Union County","05000US39159",0.124
2016,"Douglas County","05000US55031",0.124
2017,"Marion County","05000US39101",0.124
2017,"Lawrence County","05000US39087",0.124
2016,"Redwood County","05000US27127",0.124
2017,"Athens County","05000US39009",0.124
2015,"Stark County","05000US38089",0.124
2015,"Ransom County","05000US38073",0.124
2017,"Ramsey County","05000US38071",0.124
2015,"Mitchell County","05000US19131",0.124
2016,"Foster County","05000US38031",0.124
2016,"Page County","05000US19145",0.124
2016,"Barnes County","05000US38003",0.124
2016,"Seneca County","05000US36099",0.124
2017,"Park County","05000US08093",0.124
2017,"Mineral County","05000US08079",0.124
2016,"Greene County","05000US36039",0.124
2017,"El Paso County, CO","05000US08041",0.124
2017,"Johnson County","05000US21115",0.124
2017,"Lawrence County","05000US21127",0.124
2015,"Burlington County, NJ","05000US34005",0.124
2017,"Rockcastle County","05000US21203",0.124
2017,"Washington County","05000US21229",0.124
2016,"Kearney County","05000US31099",0.124
2017,"Gallatin County","05000US17059",0.124
2016,"Clinton County","05000US26037",0.124
2017,"Moultrie County","05000US17139",0.124
2017,"Pope County","05000US17151",0.124
2015,"Washtenaw County, MI","05000US26161",0.124
2017,"Beltrami County","05000US27007",0.124
2015,"Essex County","05000US50009",0.124
2015,"Chippewa County","05000US27023",0.124
2015,"Lee County","05000US19111",0.123
2016,"Marinette County","05000US55075",0.123
2015,"Morrison County","05000US27097",0.123
2015,"Orleans County","05000US50019",0.123
2017,"Allamakee County","05000US19005",0.123
2015,"Lake of the Woods County","05000US27077",0.123
2017,"Schuylkill County, PA","05000US42107",0.123
2017,"Kennebec County, ME","05000US23011",0.123
2015,"Clinton County","05000US36019",0.123
2017,"Schuyler County","05000US17169",0.123
2017,"Calloway County","05000US21035",0.123
2017,"Barren County","05000US21009",0.123
2015,"Nassau County, NY","05000US36059",0.123
2015,"Tazewell County, IL","05000US17179",0.123
2016,"New York County, NY","05000US36061",0.123
2016,"Niagara County, NY","05000US36063",0.123
2017,"Warren County","05000US17187",0.123
2016,"Oswego County, NY","05000US36075",0.123
2017,"Lancaster County, NE","05000US31109",0.123
2017,"Kankakee County, IL","05000US17091",0.123
2017,"Red Willow County","05000US31145",0.123
2017,"Clarke County","05000US51043",0.123
2016,"Wayne County","05000US36117",0.123
2017,"Ringgold County","05000US19159",0.123
2015,"Foster County","05000US38031",0.123
2015,"Saunders County","05000US31155",0.123
2017,"St. Clair County, MI","05000US26147",0.123
2017,"Paulding County","05000US39125",0.123
2016,"Eau Claire County, WI","05000US55035",0.123
2015,"Fond du Lac County, WI","05000US55039",0.123
2016,"Washtenaw County, MI","05000US26161",0.123
2015,"Kandiyohi County","05000US27067",0.123
2016,"Platte County","05000US29165",0.122
2017,"Calhoun County, MI","05000US26025",0.122
2017,"Wayne County","05000US31179",0.122
2017,"Tyler County","05000US54095",0.122
2017,"Ionia County","05000US26067",0.122
2017,"Hooker County","05000US31091",0.122
2017,"Rowan County","05000US21205",0.122
2016,"Auglaize County","05000US39011",0.122
2017,"Cuyahoga County, OH","05000US39035",0.122
2017,"Hamilton County, OH","05000US39061",0.122
2016,"Oneida County, NY","05000US36065",0.122
2015,"Guthrie County","05000US19077",0.122
2017,"Roberts County","05000US48393",0.122
2015,"Hancock County","05000US19081",0.122
2015,"Hartford County, CT","05000US09003",0.122
2015,"Oldham County","05000US21185",0.122
2017,"Monmouth County, NJ","05000US34025",0.122
2015,"New Castle County, DE","05000US10003",0.122
2017,"Wapello County","05000US19179",0.122
2017,"Cabell County","05000US54011",0.122
2015,"Scott County, IA","05000US19163",0.122
2016,"Cheyenne County","05000US31033",0.122
2017,"Jefferson County","05000US54037",0.122
2015,"Cavalier County","05000US38019",0.122
2017,"LaMoure County","05000US38045",0.122
2017,"Warren County, NJ","05000US34041",0.122
2015,"Allegheny County, PA","05000US42003",0.122
2015,"Oneida County","05000US55085",0.122
2016,"Morrison County","05000US27097",0.122
2016,"Sibley County","05000US27143",0.122
2017,"Brookings County","05000US46011",0.122
2016,"Sheboygan County, WI","05000US55117",0.122
2015,"Broomfield County","05000US08014",0.122
2017,"Huntingdon County","05000US42061",0.122
2017,"Decatur County","05000US19053",0.122
2017,"McKean County","05000US42083",0.122
2015,"Clay County","05000US19041",0.122
2016,"Cass County","05000US19029",0.122
2016,"Renville County","05000US38075",0.122
2016,"Menard County","05000US17129",0.122
2016,"Hanover County, VA","05000US51085",0.122
2017,"Thayer County","05000US31169",0.122
2015,"Itasca County","05000US27061",0.121
2015,"St. Charles County, MO","05000US29183",0.121
2017,"Van Buren County","05000US19177",0.121
2015,"Hanover County, VA","05000US51085",0.121
2017,"Clearfield County","05000US42033",0.121
2017,"Jessamine County","05000US21113",0.121
2015,"Morris County, NJ","05000US34027",0.121
2016,"Clinton County","05000US36019",0.121
2016,"Lee County","05000US19111",0.121
2015,"Winnebago County, WI","05000US55139",0.121
2016,"Brown County","05000US46013",0.121
2016,"Genesee County","05000US36037",0.121
2017,"Henry County","05000US21103",0.121
2016,"Kanabec County","05000US27065",0.121
2016,"Greene County","05000US19073",0.121
2017,"Marion County","05000US21155",0.121
2016,"Marathon County, WI","05000US55073",0.121
2017,"Wayne County","05000US42127",0.121
2016,"York County","05000US51199",0.121
2015,"Elk County","05000US42047",0.121
2015,"Freeborn County","05000US27047",0.121
2015,"Beaver County, PA","05000US42007",0.121
2017,"Harrison County","05000US39067",0.121
2017,"Contra Costa County, CA","05000US06013",0.121
