year,geo_name,geo,median_property_value,median_property_value_moe
2013,"Wilcox County","05000US13315",71200.0,8028.0
2013,"Montgomery County","05000US20125",71200.0,2709.0
2013,"Latimer County","05000US40077",71200.0,7311.0
2013,"Wichita County","05000US20203",71100.0,21745.0
2014,"Hale County","05000US48189",71100.0,4845.0
2015,"Catahoula Parish","05000US22025",71100.0,5823.0
2013,"Loup County","05000US31115",71100.0,26415.0
2014,"Edwards County","05000US48137",71100.0,7602.0
2013,"Audubon County","05000US19009",71100.0,5137.0
2015,"Treutlen County","05000US13283",71100.0,7986.0
2014,"Saline County","05000US17165",71100.0,3948.0
2013,"Yoakum County","05000US48501",71100.0,9936.0
2015,"Calhoun County","05000US54013",71100.0,11246.0
2015,"Logan County","05000US38047",71000.0,6362.0
2013,"Pushmataha County","05000US40127",71000.0,4337.0
2014,"Nance County","05000US31125",71000.0,7101.0
2015,"Jefferson County","05000US31095",71000.0,5403.0
2013,"Hutchinson County","05000US46067",71000.0,5856.0
2014,"Hayes County","05000US31085",70900.0,17996.0
2015,"Traverse County","05000US27155",70900.0,5644.0
2013,"Douglas County","05000US46043",70900.0,3981.0
2015,"White County","05000US17193",70900.0,4132.0
2014,"Esmeralda County","05000US32009",70900.0,18092.0
2015,"Edwards County","05000US48137",70900.0,7953.0
2015,"Turner County","05000US13287",70900.0,12436.0
2013,"Webster County","05000US28155",70900.0,8153.0
2013,"Scotland County","05000US29199",70900.0,9019.0
2015,"Worth County","05000US13321",70800.0,6530.0
2015,"Rock County","05000US31149",70800.0,9344.0
2013,"Hale County","05000US48189",70800.0,5217.0
2013,"Crenshaw County","05000US01041",70800.0,5952.0
2014,"LaSalle Parish","05000US22059",70800.0,7360.0
2013,"Dallam County","05000US48111",70700.0,8365.0
2014,"Dodge County","05000US13091",70700.0,5847.0
2014,"Dallam County","05000US48111",70700.0,12657.0
2013,"Sioux County","05000US38085",70700.0,17588.0
2015,"Castro County","05000US48069",70600.0,13609.0
2014,"Sunflower County","05000US28133",70600.0,2794.0
2015,"Crenshaw County","05000US01041",70600.0,5552.0
2014,"McKinley County","05000US35031",70600.0,5777.0
2014,"Jasper County","05000US28061",70600.0,6242.0
2015,"Monroe County","05000US21171",70600.0,5185.0
2015,"Montgomery County","05000US20125",70600.0,2720.0
2013,"Choctaw County","05000US28019",70600.0,5274.0
2013,"Bullock County","05000US01011",70600.0,10715.0
2015,"Wayne County","05000US19185",70600.0,4458.0
2014,"Cherokee County","05000US20021",70600.0,3912.0
2015,"Wichita County","05000US20203",70600.0,25176.0
2015,"Cameron County","05000US42023",70600.0,4244.0
2014,"Treasure County","05000US30103",70600.0,16853.0
2015,"Floyd County","05000US21071",70600.0,5728.0
2015,"Brown County","05000US31017",70500.0,7730.0
2014,"Seminole County","05000US40133",70500.0,3340.0
2014,"Jerauld County","05000US46073",70500.0,11899.0
2013,"Saline County","05000US17165",70500.0,3776.0
2013,"Claiborne Parish","05000US22027",70500.0,5950.0
2014,"Wayne County","05000US29223",70500.0,7101.0
2013,"Seminole County","05000US40133",70500.0,3400.0
2013,"Webster County","05000US21233",70500.0,5176.0
2013,"Edwards County","05000US48137",70500.0,7855.0
2014,"Howard County","05000US48227",70400.0,4118.0
2013,"Casey County","05000US21045",70400.0,7331.0
2015,"Taylor County","05000US19173",70400.0,5096.0
2015,"Pike County","05000US21195",70400.0,2751.0
2014,"Yalobusha County","05000US28161",70400.0,10565.0
2013,"Coke County","05000US48081",70400.0,9913.0
2013,"Jefferson County","05000US31095",70400.0,4337.0
2015,"Towner County","05000US38095",70400.0,7563.0
2013,"Blackford County","05000US18009",70400.0,4263.0
2015,"Choctaw County","05000US28019",70300.0,6324.0
2015,"LaSalle Parish","05000US22059",70300.0,6784.0
2015,"Lyman County","05000US46085",70300.0,7923.0
2014,"Neosho County","05000US20133",70300.0,3416.0
2013,"Marion County","05000US17121",70300.0,2305.0
2013,"Amite County","05000US28005",70300.0,8087.0
2015,"Allegany County","05000US36003",70300.0,1746.0
2013,"Randolph County","05000US13243",70300.0,11499.0
2014,"Reagan County","05000US48383",70300.0,5941.0
2015,"Sheridan County","05000US31161",70200.0,6483.0
2013,"Lynn County","05000US48305",70200.0,7815.0
2015,"Labette County","05000US20099",70200.0,4576.0
2015,"Robeson County, NC","05000US37155",70200.0,1929.0
2013,"Emmons County","05000US38029",70200.0,6139.0
2015,"La Salle County","05000US48283",70100.0,16406.0
2015,"Jim Wells County","05000US48249",70100.0,6282.0
2013,"Green County","05000US21087",70100.0,5220.0
2013,"Roosevelt County","05000US30085",70100.0,3443.0
2013,"Ziebach County","05000US46137",70100.0,8952.0
2014,"Owsley County","05000US21189",70100.0,14418.0
2015,"Conecuh County","05000US01035",70100.0,5440.0
2013,"Floyd County","05000US21071",70000.0,5771.0
2015,"Hooker County","05000US31091",70000.0,8930.0
2015,"Sunflower County","05000US28133",70000.0,3178.0
2013,"Dodge County","05000US13091",70000.0,5369.0
2015,"Runnels County","05000US48399",70000.0,5931.0
2015,"Wayne County","05000US29223",70000.0,6713.0
2014,"Dundy County","05000US31057",70000.0,8581.0
2013,"Glascock County","05000US13125",70000.0,12041.0
2013,"Ouachita County","05000US05103",70000.0,5011.0
2014,"Leflore County","05000US28083",70000.0,4028.0
2014,"Wilcox County","05000US13315",70000.0,11922.0
2013,"Calhoun County","05000US12013",70000.0,7478.0
2015,"Leflore County","05000US28083",70000.0,3666.0
2014,"Randolph County","05000US05121",70000.0,6625.0
2015,"Jasper County","05000US28061",69900.0,5967.0
2013,"Jerauld County","05000US46073",69900.0,14875.0
2015,"Bon Homme County","05000US46009",69900.0,5291.0
2013,"Emanuel County","05000US13107",69900.0,6626.0
2015,"Lynn County","05000US48305",69900.0,6948.0
2013,"Morris County","05000US48343",69900.0,8796.0
2014,"Dunklin County","05000US29069",69900.0,3161.0
2015,"Neosho County","05000US20133",69800.0,3610.0
2014,"Audubon County","05000US19009",69800.0,4503.0
2015,"Owsley County","05000US21189",69800.0,14695.0
2013,"Prairie County","05000US30079",69800.0,13809.0
2014,"Bent County","05000US08011",69800.0,11799.0
2015,"Lee County","05000US45061",69800.0,4789.0
2013,"Van Buren County","05000US19177",69700.0,5040.0
2014,"Cloud County","05000US20029",69700.0,4832.0
2013,"Bon Homme County","05000US46009",69700.0,4926.0
2014,"Harper County","05000US40059",69700.0,6656.0
2014,"Bath County","05000US21011",69700.0,6514.0
2013,"Conecuh County","05000US01035",69600.0,5266.0
2013,"Allegany County","05000US36003",69600.0,1471.0
2015,"Sheridan County","05000US38083",69600.0,12936.0
2014,"Castro County","05000US48069",69600.0,10480.0
2015,"Bienville Parish","05000US22013",69600.0,6387.0
2015,"Greene County","05000US01063",69600.0,5098.0
2014,"Cameron County","05000US42023",69600.0,4257.0
2013,"Sunflower County","05000US28133",69500.0,2290.0
2015,"Hamilton County","05000US12047",69500.0,5454.0
2013,"Madison Parish","05000US22065",69500.0,4993.0
2014,"Calhoun County","05000US54013",69500.0,8673.0
2013,"Cameron County","05000US42023",69500.0,3875.0
2014,"Appling County","05000US13001",69500.0,9227.0
2015,"Aurora County","05000US46003",69400.0,5477.0
2014,"Ritchie County","05000US54085",69400.0,5473.0
2014,"San Saba County","05000US48411",69400.0,6419.0
2014,"Estill County","05000US21065",69400.0,6017.0
2015,"Clay County","05000US13061",69400.0,14830.0
2014,"Wayne County","05000US28153",69400.0,5704.0
2015,"Saline County","05000US17165",69400.0,3012.0
2013,"Harding County","05000US46063",69400.0,9318.0
2015,"Deuel County","05000US31049",69400.0,4337.0
2014,"Hamilton County","05000US12047",69400.0,5538.0
2014,"Emanuel County","05000US13107",69400.0,6121.0
2015,"McMullen County","05000US48311",69300.0,8751.0
2014,"Ontonagon County","05000US26131",69300.0,3716.0
2015,"Edwards County","05000US17047",69300.0,3600.0
2014,"Traverse County","05000US27155",69300.0,7292.0
2013,"Okfuskee County","05000US40107",69300.0,4052.0
2013,"McCulloch County","05000US48307",69300.0,7450.0
2015,"Morris County","05000US48343",69300.0,6180.0
2014,"San Augustine County","05000US48405",69300.0,7915.0
2014,"Comanche County","05000US48093",69300.0,6862.0
2013,"Sabine County","05000US48403",69300.0,7967.0
2013,"Leflore County","05000US28083",69200.0,4164.0
2014,"Macon County","05000US13193",69200.0,6779.0
2013,"Red River County","05000US48387",69200.0,5020.0
2014,"Worth County","05000US13321",69200.0,5966.0
2015,"Quitman County","05000US13239",69200.0,19204.0
2014,"Bon Homme County","05000US46009",69200.0,5161.0
2014,"La Salle County","05000US48283",69200.0,15030.0
2015,"Seminole County","05000US40133",69200.0,3068.0
2015,"Red River County","05000US48387",69200.0,4970.0
2014,"Perry County","05000US21193",69200.0,5182.0
2015,"Wilbarger County","05000US48487",69200.0,5450.0
2013,"Dundy County","05000US31057",69100.0,8115.0
2014,"Red River County","05000US48387",69100.0,3957.0
2015,"La Paz County","05000US04012",69100.0,12664.0
2014,"Lowndes County","05000US01085",69100.0,9658.0
2014,"Greene County","05000US01063",69100.0,4372.0
2014,"Allegany County","05000US36003",69100.0,1514.0
2013,"Jim Wells County","05000US48249",69000.0,3339.0
2015,"Rolette County","05000US38079",69000.0,3951.0
2013,"Mingo County","05000US54059",69000.0,4426.0
2014,"Scott County","05000US28123",69000.0,5278.0
2015,"Cloud County","05000US20029",69000.0,4487.0
2013,"Clark County","05000US46025",69000.0,8850.0
2015,"Jones County","05000US48253",69000.0,6900.0
2015,"Calhoun County","05000US05013",69000.0,8319.0
2013,"Neosho County","05000US20133",68900.0,3085.0
2013,"Quay County","05000US35037",68900.0,5560.0
2014,"Casey County","05000US21045",68900.0,6147.0
2015,"Ontonagon County","05000US26131",68900.0,3122.0
2014,"Bullock County","05000US01011",68900.0,9500.0
2013,"Aurora County","05000US46003",68800.0,8486.0
2015,"Hardin County","05000US17069",68800.0,7352.0
2013,"Sevier County","05000US05133",68800.0,5228.0
2015,"Washington County","05000US20201",68800.0,5405.0
2014,"Thurston County","05000US31173",68800.0,5405.0
2015,"Pecos County","05000US48371",68800.0,6275.0
2015,"Gogebic County","05000US26053",68800.0,4166.0
2013,"Carroll County","05000US28015",68800.0,6655.0
2013,"Cavalier County","05000US38019",68700.0,11431.0
2015,"Bradley County","05000US05011",68700.0,7175.0
2013,"Hyde County","05000US46069",68700.0,9004.0
2013,"Kittson County","05000US27069",68700.0,3274.0
2014,"Buchanan County","05000US51027",68700.0,5306.0
2014,"Ward County","05000US48475",68700.0,6030.0
2015,"Covington city","05000US51580",68600.0,4108.0
2015,"Graham County","05000US20065",68600.0,7133.0
2013,"Montgomery County","05000US28097",68600.0,3270.0
2013,"Uvalde County","05000US48463",68600.0,7523.0
2015,"Thurston County","05000US31173",68600.0,6916.0
2014,"Pecos County","05000US48371",68600.0,4417.0
2013,"Scott County","05000US28123",68600.0,4377.0
2013,"Linn County","05000US29115",68600.0,4589.0
2015,"Bullock County","05000US01011",68600.0,7431.0
2015,"Marion County","05000US17121",68600.0,1868.0
2013,"Castro County","05000US48069",68500.0,8772.0
2013,"West Carroll Parish","05000US22123",68500.0,5269.0
2015,"Eddy County","05000US38027",68500.0,4972.0
2013,"Catahoula Parish","05000US22025",68500.0,5698.0
2013,"Harper County","05000US40059",68500.0,4858.0
2013,"Brantley County","05000US13025",68500.0,9332.0
2013,"Thurston County","05000US31173",68500.0,6317.0
2015,"Jim Hogg County","05000US48247",68500.0,12895.0
2014,"Marion County","05000US17121",68500.0,2066.0
2015,"Yazoo County","05000US28163",68500.0,4320.0
2015,"Randolph County","05000US13243",68400.0,18339.0
2014,"Kinney County","05000US48271",68400.0,9586.0
2015,"Frio County","05000US48163",68400.0,9277.0
2015,"Hickman County","05000US21105",68400.0,9352.0
2014,"Harrison County","05000US29081",68400.0,4478.0
2013,"Coal County","05000US40029",68400.0,7099.0
2014,"Winn Parish","05000US22127",68400.0,5582.0
2013,"Wayne County","05000US28153",68400.0,6460.0
2013,"Taliaferro County","05000US13265",68300.0,18038.0
2014,"Shelby County","05000US48419",68300.0,4773.0
2015,"McKinley County","05000US35031",68300.0,5077.0
2015,"Williamsburg County","05000US45089",68300.0,4150.0
2015,"Allen County","05000US20001",68200.0,4487.0
2013,"Sanborn County","05000US46111",68200.0,9192.0
2014,"Swisher County","05000US48437",68200.0,8980.0
2014,"Hutchinson County","05000US48233",68200.0,5147.0
2013,"Buchanan County","05000US51027",68200.0,5828.0
2015,"Sevier County","05000US05133",68200.0,6283.0
2014,"Sevier County","05000US05133",68200.0,4642.0
2015,"Martin County","05000US21159",68200.0,17245.0
2013,"San Augustine County","05000US48405",68100.0,5081.0
2014,"Spink County","05000US46115",68100.0,5367.0
2014,"Hardin County","05000US17069",68100.0,6640.0
2015,"Macon County","05000US13193",68100.0,8976.0
2014,"Crenshaw County","05000US01041",68100.0,3750.0
2014,"Kittson County","05000US27069",68100.0,3713.0
2013,"Walsh County","05000US38099",68100.0,2626.0
2014,"Jefferson County","05000US31095",68000.0,4615.0
2014,"Mingo County","05000US54059",68000.0,5886.0
2015,"Scott County","05000US28123",68000.0,3630.0
2014,"Cavalier County","05000US38019",68000.0,12243.0
2013,"Gray County","05000US48179",68000.0,4607.0
2013,"Clinton County","05000US21053",68000.0,5260.0
2013,"Blaine County","05000US40011",68000.0,6169.0
2014,"Richardson County","05000US31147",67900.0,7909.0
2015,"Rooks County","05000US20163",67900.0,5743.0
2015,"Dodge County","05000US13091",67900.0,6131.0
2015,"Lamar County","05000US01075",67900.0,4809.0
2014,"Ouachita County","05000US05103",67800.0,4585.0
2013,"Hancock County","05000US13141",67800.0,4129.0
2013,"Dunklin County","05000US29069",67800.0,3423.0
2014,"Calhoun County","05000US05013",67800.0,7385.0
2015,"Emanuel County","05000US13107",67800.0,6056.0
2013,"Yalobusha County","05000US28161",67800.0,7946.0
2015,"Lowndes County","05000US01085",67800.0,8896.0
2015,"Lee County","05000US21129",67700.0,9336.0
2014,"Warren County","05000US13301",67700.0,5363.0
2015,"Mississippi County","05000US29133",67700.0,5915.0
2014,"Labette County","05000US20099",67700.0,3915.0
2014,"Wallace County","05000US20199",67700.0,7658.0
2014,"Webster County","05000US31181",67700.0,9222.0
2014,"Amite County","05000US28005",67600.0,9791.0
2015,"Echols County","05000US13101",67600.0,13395.0
2013,"Jones County","05000US46075",67600.0,14964.0
2013,"Mercer County","05000US29129",67600.0,7266.0
2013,"Dooly County","05000US13093",67600.0,6316.0
2014,"Sheridan County","05000US31161",67600.0,6948.0
2014,"Robeson County, NC","05000US37155",67600.0,1730.0
2014,"Blackford County","05000US18009",67600.0,3694.0
2015,"Hughes County","05000US40063",67600.0,4404.0
2015,"Johnson County","05000US13167",67600.0,5059.0
2014,"Rooks County","05000US20163",67500.0,6040.0
2015,"Dunklin County","05000US29069",67500.0,2890.0
2013,"Treasure County","05000US30103",67500.0,18071.0
2015,"McCulloch County","05000US48307",67500.0,12325.0
2015,"Blackford County","05000US18009",67500.0,3884.0
2015,"Brantley County","05000US13025",67400.0,6404.0
2013,"Deuel County","05000US31049",67400.0,3651.0
2014,"Jim Wells County","05000US48249",67400.0,3862.0
2013,"Webster County","05000US31181",67300.0,7662.0
2014,"Bamberg County","05000US45009",67300.0,7941.0
2013,"Bell County","05000US21013",67300.0,4442.0
2014,"Pike County","05000US21195",67300.0,2998.0
2015,"Swisher County","05000US48437",67200.0,8865.0
2013,"Jefferson County","05000US13163",67200.0,3561.0
2013,"Grant County","05000US38037",67200.0,7029.0
2013,"Williamsburg County","05000US45089",67100.0,4032.0
2014,"Wilbarger County","05000US48487",67100.0,6042.0
2015,"Ness County","05000US20135",67100.0,4493.0
2015,"Lewis County","05000US21135",67100.0,8277.0
2014,"Deuel County","05000US31049",67100.0,2815.0
2014,"West Carroll Parish","05000US22123",67000.0,7267.0
2013,"Nance County","05000US31125",67000.0,7691.0
2015,"De Baca County","05000US35011",67000.0,24411.0
2014,"Knox County","05000US29103",67000.0,11553.0
2015,"Miner County","05000US46097",67000.0,5742.0
2013,"Wilcox County","05000US01131",67000.0,12818.0
2013,"Covington city","05000US51580",66900.0,3902.0
2014,"Brantley County","05000US13025",66900.0,7415.0
2015,"Lincoln County","05000US20105",66900.0,3533.0
2014,"Gogebic County","05000US26053",66900.0,3782.0
2015,"Harper County","05000US20077",66900.0,3535.0
2014,"Hancock County","05000US13141",66800.0,4450.0
2013,"Crane County","05000US48103",66800.0,6580.0
2014,"Harper County","05000US20077",66800.0,3609.0
2014,"Lamar County","05000US01075",66800.0,5065.0
2013,"Lamar County","05000US01075",66800.0,5305.0
2013,"Robeson County, NC","05000US37155",66800.0,2095.0
2015,"West Carroll Parish","05000US22123",66800.0,8169.0
2014,"Wells County","05000US38103",66800.0,3807.0
2014,"Jefferson County","05000US13163",66800.0,4797.0
2014,"Towner County","05000US38095",66800.0,6497.0
2014,"Caldwell Parish","05000US22021",66800.0,3557.0
2013,"Gogebic County","05000US26053",66800.0,2950.0
2015,"Hancock County","05000US13141",66700.0,4696.0
2013,"Rawlins County","05000US20153",66700.0,6410.0
2014,"Norton County","05000US20137",66700.0,8073.0
2014,"Chattooga County","05000US13055",66700.0,4225.0
2015,"Lawrence County","05000US17101",66700.0,4883.0
2014,"Tallahatchie County","05000US28135",66700.0,6194.0
2013,"Warren County","05000US13301",66700.0,5294.0
2015,"Nevada County","05000US05099",66600.0,6546.0
2014,"Johnson County","05000US13167",66500.0,7244.0
2014,"Refugio County","05000US48391",66500.0,5861.0
2014,"Clinch County","05000US13065",66500.0,8993.0
2014,"Greer County","05000US40055",66500.0,14039.0
2013,"Traverse County","05000US27155",66400.0,6118.0
2013,"Collingsworth County","05000US48087",66400.0,7259.0
2015,"Prairie County","05000US05117",66400.0,3892.0
2015,"Ouachita County","05000US05103",66400.0,5469.0
2013,"Pike County","05000US21195",66400.0,3687.0
2013,"Taylor County","05000US19173",66400.0,4655.0
2014,"Wayne County","05000US19185",66400.0,5909.0
2015,"Franklin County","05000US17055",66300.0,2019.0
2013,"Harding County","05000US35021",66300.0,9944.0
2015,"Perry County","05000US01105",66300.0,6401.0
2013,"Refugio County","05000US48391",66300.0,5956.0
2015,"Glascock County","05000US13125",66300.0,6976.0
2014,"Clinton County","05000US21053",66300.0,4274.0
2015,"Lane County","05000US20101",66200.0,8736.0
2013,"Hughes County","05000US40063",66200.0,3420.0
2014,"Collingsworth County","05000US48087",66200.0,4286.0
2013,"Reagan County","05000US48383",66200.0,5491.0
2015,"Sioux County","05000US38085",66200.0,12023.0
2014,"Lawrence County","05000US17101",66200.0,5381.0
2014,"Bailey County","05000US48017",66200.0,10399.0
2014,"Taylor County","05000US19173",66200.0,5600.0
2013,"Shackelford County","05000US48417",66200.0,7649.0
2013,"Caldwell Parish","05000US22021",66200.0,3844.0
2014,"Kent County","05000US48263",66100.0,13557.0
2014,"Phillips County","05000US20147",66100.0,4506.0
2013,"Hayes County","05000US31085",66100.0,13732.0
2014,"Logan County","05000US38047",66100.0,11107.0
2013,"Harper County","05000US20077",66100.0,3198.0
2015,"Elliott County","05000US21063",66100.0,6353.0
2013,"Labette County","05000US20099",66100.0,2928.0
2013,"Cloud County","05000US20029",66100.0,3837.0
2014,"Childress County","05000US48075",66000.0,13652.0
2015,"Kemper County","05000US28069",66000.0,6575.0
2014,"Graham County","05000US20065",66000.0,6295.0
2014,"Covington city","05000US51580",66000.0,4691.0
2014,"Barber County","05000US20007",66000.0,6301.0
2014,"Morris County","05000US48343",66000.0,3820.0
2013,"Norton County","05000US20137",66000.0,7427.0
2013,"Howard County","05000US48227",65900.0,4225.0
2013,"Lawrence County","05000US17101",65900.0,5446.0
2015,"Jackson County","05000US21109",65900.0,7719.0
2014,"Conecuh County","05000US01035",65800.0,6850.0
2013,"Kinney County","05000US48271",65800.0,5746.0
2013,"Sheridan County","05000US31161",65800.0,6675.0
2014,"Kemper County","05000US28069",65800.0,7951.0
2013,"Edwards County","05000US17047",65800.0,4467.0
2015,"Ziebach County","05000US46137",65700.0,8463.0
2013,"Wells County","05000US38103",65700.0,4822.0
2015,"Gallatin County","05000US17059",65700.0,3778.0
2015,"Ashley County","05000US05003",65700.0,3949.0
2014,"Ziebach County","05000US46137",65700.0,7590.0
2015,"Bent County","05000US08011",65700.0,8402.0
2014,"Catahoula Parish","05000US22025",65600.0,4927.0
2014,"St. Francis County","05000US05123",65600.0,4099.0
2013,"Perry County","05000US21193",65600.0,4892.0
2014,"Williamsburg County","05000US45089",65600.0,3395.0
2013,"St. Francis County","05000US05123",65600.0,4489.0
2013,"Macon County","05000US13193",65500.0,7477.0
2014,"Pemiscot County","05000US29155",65500.0,4138.0
2013,"Kemper County","05000US28069",65500.0,3835.0
2014,"Yazoo County","05000US28163",65500.0,4363.0
2015,"Harding County","05000US35021",65500.0,6378.0
2013,"Allendale County","05000US45005",65400.0,10067.0
2014,"Smith County","05000US20183",65400.0,3214.0
2014,"Starr County","05000US48427",65400.0,3046.0
2014,"Runnels County","05000US48399",65400.0,6656.0
2013,"Bath County","05000US21011",65400.0,6638.0
2015,"Floyd County","05000US48153",65300.0,10379.0
2015,"Clarke County","05000US28023",65300.0,7501.0
2015,"Clinton County","05000US21053",65300.0,5535.0
2014,"Nelson County","05000US38063",65300.0,6582.0
2014,"Chickasaw County","05000US28017",65300.0,6036.0
2014,"Franklin County","05000US17055",65300.0,2377.0
2013,"Rock County","05000US31149",65200.0,10742.0
2013,"Faulk County","05000US46049",65200.0,13536.0
2015,"Pemiscot County","05000US29155",65200.0,6087.0
2014,"Jones County","05000US48253",65200.0,4732.0
2015,"Perkins County","05000US46105",65100.0,8912.0
2015,"Starr County","05000US48427",65100.0,2588.0
2014,"Choctaw County","05000US28019",65100.0,6186.0
2015,"Stafford County","05000US20185",65100.0,4710.0
2014,"Grant County","05000US40053",65100.0,5537.0
2014,"Webster County","05000US54101",65100.0,3724.0
2014,"Terry County","05000US48445",65000.0,4118.0
2015,"Audubon County","05000US19009",65000.0,3990.0
2013,"Johnson County","05000US13167",65000.0,9245.0
2013,"Lee County","05000US45061",65000.0,6197.0
2013,"McCreary County","05000US21147",65000.0,5167.0
2013,"Russell County","05000US20167",65000.0,11211.0
2015,"Wilcox County","05000US13315",64900.0,10258.0
2013,"Knox County","05000US29103",64900.0,8445.0
2015,"Falls County","05000US48145",64900.0,6369.0
2015,"Fisher County","05000US48151",64900.0,4158.0
2013,"Sharkey County","05000US28125",64900.0,10307.0
2013,"Terry County","05000US48445",64900.0,3506.0
2014,"Noxubee County","05000US28103",64800.0,7457.0
2014,"Potter County","05000US46107",64800.0,6290.0
2015,"Jefferson County","05000US13163",64800.0,6558.0
2015,"Chattahoochee County","05000US13053",64800.0,19985.0
2015,"Webster County","05000US54101",64800.0,4859.0
2015,"Thayer County","05000US31169",64700.0,6000.0
2013,"Cimarron County","05000US40025",64700.0,7355.0
2015,"Pocahontas County","05000US19151",64700.0,5151.0
2013,"Chickasaw County","05000US28017",64600.0,6860.0
2014,"Jones County","05000US46075",64600.0,11665.0
2014,"Lee County","05000US21129",64600.0,7632.0
2015,"Alfalfa County","05000US40003",64600.0,3662.0
2014,"Elliott County","05000US21063",64600.0,6954.0
2013,"Nevada County","05000US05099",64600.0,4273.0
2014,"Miner County","05000US46097",64600.0,7023.0
2014,"Lee County","05000US45061",64500.0,4119.0
2015,"Lawrence County","05000US05075",64500.0,3092.0
2014,"Falls County","05000US48145",64400.0,6886.0
2015,"Throckmorton County","05000US48447",64400.0,10234.0
2013,"Phillips County","05000US20147",64400.0,4293.0
2014,"Bradley County","05000US05011",64400.0,4072.0
2014,"Hickman County","05000US21105",64400.0,9592.0
2014,"Throckmorton County","05000US48447",64400.0,7132.0
2013,"Dillon County","05000US45033",64400.0,3753.0
2015,"Caldwell Parish","05000US22021",64400.0,5802.0
2013,"Franklin County","05000US17055",64300.0,2111.0
2014,"Eddy County","05000US38027",64300.0,5094.0
2013,"Treutlen County","05000US13283",64300.0,9020.0
2014,"Nevada County","05000US05099",64300.0,4525.0
2013,"Kent County","05000US48263",64300.0,10277.0
2013,"Pecos County","05000US48371",64300.0,6732.0
2014,"Rolette County","05000US38079",64300.0,4402.0
2013,"Pemiscot County","05000US29155",64300.0,3820.0
2014,"Edwards County","05000US17047",64300.0,4208.0
2013,"Winn Parish","05000US22127",64300.0,5446.0
2015,"Collingsworth County","05000US48087",64200.0,3871.0
2014,"Ness County","05000US20135",64200.0,6189.0
2015,"Terrell County","05000US48443",64200.0,13120.0
2015,"Terry County","05000US48445",64200.0,6779.0
2014,"Clay County","05000US05021",64100.0,2627.0
2014,"Comanche County","05000US20033",64100.0,5706.0
2013,"Yazoo County","05000US28163",64100.0,3714.0
2014,"Hughes County","05000US40063",64100.0,4034.0
2014,"Dillon County","05000US45033",64100.0,3623.0
2013,"Webster County","05000US54101",64100.0,3238.0
2014,"McMullen County","05000US48311",64100.0,7669.0
2015,"Smith County","05000US20183",64000.0,3934.0
2013,"Spink County","05000US46115",64000.0,5775.0
2014,"Alfalfa County","05000US40003",64000.0,4840.0
2013,"Tallahatchie County","05000US28135",64000.0,4682.0
2015,"Bamberg County","05000US45009",63900.0,9259.0
2015,"Clay County","05000US05021",63900.0,3407.0
2015,"Chattooga County","05000US13055",63900.0,6967.0
2014,"Ashley County","05000US05003",63800.0,4582.0
2015,"Pawnee County","05000US31133",63800.0,8191.0
2013,"Graham County","05000US20065",63800.0,7998.0
2014,"Harding County","05000US35021",63800.0,13611.0
2014,"Gallatin County","05000US17059",63800.0,3945.0
2014,"Glascock County","05000US13125",63800.0,7768.0
2013,"Franklin County","05000US28037",63700.0,6858.0
2014,"Clay County","05000US13061",63700.0,17515.0
2015,"Benson County","05000US38005",63600.0,4298.0
2014,"Dooly County","05000US13093",63600.0,6972.0
2014,"Quitman County","05000US13239",63600.0,16138.0
2014,"Rock County","05000US31149",63500.0,7268.0
2015,"Dillon County","05000US45033",63500.0,3396.0
2014,"Issaquena County","05000US28055",63500.0,11327.0
2014,"Clark County","05000US20025",63500.0,7105.0
2015,"Cumberland County","05000US21057",63500.0,9358.0
2014,"Phillips County","05000US05107",63500.0,7026.0
2013,"Lincoln County","05000US20105",63500.0,2779.0
2013,"Jenkins County","05000US13165",63400.0,9947.0
2013,"Rolette County","05000US38079",63400.0,5164.0
2014,"Lincoln County","05000US20105",63400.0,3442.0
2014,"Frio County","05000US48163",63400.0,7318.0
2015,"Chickasaw County","05000US28017",63400.0,6994.0
2013,"Cumberland County","05000US21057",63400.0,7333.0
2014,"Cimarron County","05000US40025",63300.0,9362.0
2013,"Allen County","05000US20001",63300.0,4071.0
2013,"Hooker County","05000US31091",63300.0,5687.0
2013,"Hutchinson County","05000US48233",63300.0,4792.0
2013,"Wilson County","05000US20205",63200.0,4609.0
2014,"Humphreys County","05000US28053",63200.0,5775.0
2013,"McMullen County","05000US48311",63200.0,11826.0
2015,"Taliaferro County","05000US13265",63100.0,23433.0
2014,"McCreary County","05000US21147",63100.0,5469.0
2013,"Miner County","05000US46097",63000.0,7883.0
2013,"Humphreys County","05000US28053",63000.0,8391.0
2013,"Greer County","05000US40055",63000.0,10559.0
2013,"Bradley County","05000US05011",62900.0,5010.0
2013,"Clinch County","05000US13065",62900.0,12565.0
2013,"Frio County","05000US48163",62900.0,9876.0
2013,"Starr County","05000US48427",62900.0,3656.0
2015,"McIntosh County","05000US38051",62800.0,6249.0
2015,"Bacon County","05000US13005",62800.0,14296.0
2013,"Grant County","05000US40053",62800.0,5822.0
2014,"Lawrence County","05000US05075",62700.0,3444.0
2013,"Childress County","05000US48075",62700.0,11087.0
2014,"Wilson County","05000US20205",62700.0,4909.0
2014,"Bell County","05000US21013",62600.0,3954.0
2013,"Richardson County","05000US31147",62600.0,8260.0
2014,"Lane County","05000US20101",62600.0,5759.0
2013,"Swisher County","05000US48437",62600.0,6748.0
