year,geo_name,geo,income,income_moe,income_rank
2014,"Kane County, IL","05000US17089",70514.0,1277.0,142.0
2014,"Geauga County","05000US39055",70487.0,1976.0,143.0
2015,"Warren County, NJ","05000US34041",70471.0,2038.0,157.0
2015,"Billings County","05000US38007",70469.0,18110.0,158.0
2014,"Anoka County, MN","05000US27003",70464.0,1055.0,144.0
2013,"Orange County, NY","05000US36071",70458.0,1476.0,136.0
2013,"Napa County, CA","05000US06055",70443.0,1994.0,137.0
2015,"Andrews County","05000US48003",70423.0,6038.0,159.0
2014,"Fairbanks North Star Borough, AK","05000US02090",70408.0,2051.0,145.0
2014,"Davis County, UT","05000US49011",70388.0,1205.0,146.0
2013,"Anoka County, MN","05000US27003",70380.0,921.0,138.0
2015,"Sitka City and Borough","05000US02220",70376.0,4235.0,160.0
2014,"St. Croix County","05000US55109",70313.0,2458.0,147.0
2014,"Stark County","05000US38089",70243.0,3196.0,148.0
2013,"Elko County","05000US32007",70238.0,2566.0,139.0
2014,"Chisago County","05000US27025",70223.0,1638.0,149.0
2014,"Ascension Parish, LA","05000US22005",70207.0,2737.0,150.0
2015,"Shelby County, AL","05000US01117",70187.0,1477.0,161.0
2014,"Chesapeake city, VA","05000US51550",70176.0,1583.0,151.0
2015,"Jefferson County, CO","05000US08059",70164.0,712.0,162.0
2015,"Hendricks County, IN","05000US18063",70163.0,1906.0,163.0
2014,"Sarpy County, NE","05000US31153",70121.0,1455.0,152.0
2013,"Sarpy County, NE","05000US31153",69965.0,1650.0,140.0
2013,"Hillsborough County, NH","05000US33011",69829.0,1177.0,141.0
2013,"Saratoga County, NY","05000US36091",69826.0,1407.0,142.0
2015,"Brazoria County, TX","05000US48039",69749.0,2073.0,164.0
2013,"Chesapeake city, VA","05000US51550",69743.0,1753.0,143.0
2015,"Dunn County","05000US38025",69732.0,9653.0,165.0
2014,"Shelby County, AL","05000US01117",69723.0,1339.0,153.0
2013,"Davis County, UT","05000US49011",69707.0,1126.0,144.0
2014,"Jefferson County, CO","05000US08059",69698.0,878.0,154.0
2013,"New York County, NY","05000US36061",69659.0,979.0,145.0
2014,"Sitka City and Borough","05000US02220",69635.0,5380.0,155.0
2015,"Union County, NJ","05000US34039",69594.0,1178.0,166.0
2014,"Monroe County","05000US17133",69592.0,3443.0,156.0
2015,"El Dorado County, CA","05000US06017",69584.0,1835.0,167.0
2013,"Kane County, IL","05000US17089",69530.0,1443.0,146.0
2015,"Newport County","05000US44005",69526.0,4013.0,168.0
2014,"Sweetwater County","05000US56037",69448.0,4924.0,157.0
2014,"Snohomish County, WA","05000US53061",69443.0,1024.0,158.0
2014,"Boulder County, CO","05000US08013",69407.0,1451.0,159.0
2013,"Sitka City and Borough","05000US02220",69405.0,5204.0,147.0
2014,"Union County, NJ","05000US34039",69396.0,1269.0,160.0
2015,"Skagway Municipality","05000US02230",69318.0,6594.0,169.0
2013,"Columbia County, GA","05000US13073",69306.0,2307.0,148.0
2014,"Yakutat City and Borough","05000US02282",69306.0,6358.0,161.0
2013,"Dodge County","05000US27039",69301.0,2988.0,149.0
2013,"El Dorado County, CA","05000US06017",69297.0,2006.0,150.0
2014,"Bristol County","05000US44001",69240.0,5304.0,162.0
2015,"Washington County, WI","05000US55131",69237.0,1609.0,170.0
2014,"District of Columbia, DC","05000US11001",69235.0,1127.0,163.0
2013,"Harris County","05000US13145",69223.0,4969.0,151.0
2013,"Fairbanks North Star Borough, AK","05000US02090",69223.0,2598.0,151.0
2013,"Glasscock County","05000US48173",69107.0,16418.0,153.0
2015,"Frederick County","05000US51069",69098.0,3616.0,171.0
2014,"Brazoria County, TX","05000US48039",69092.0,1833.0,164.0
2013,"Ascension Parish, LA","05000US22005",69070.0,2086.0,154.0
2015,"Essex County, MA","05000US25009",69068.0,1020.0,172.0
2014,"Dunn County","05000US38025",69063.0,9530.0,165.0
2014,"Harris County","05000US13145",69060.0,6119.0,166.0
2015,"Sweetwater County","05000US56037",69022.0,4015.0,173.0
2013,"Jefferson County, CO","05000US08059",68984.0,903.0,155.0
2015,"Cherokee County, GA","05000US13057",68926.0,2411.0,174.0
2014,"Montgomery County, TX","05000US48339",68840.0,1349.0,167.0
2015,"Montgomery County, TX","05000US48339",68838.0,1533.0,175.0
2015,"Midland County, TX","05000US48329",68806.0,2877.0,176.0
2014,"Essex County, MA","05000US25009",68776.0,865.0,168.0
2013,"Shelby County, AL","05000US01117",68770.0,1614.0,156.0
2013,"Loving County","05000US48301",68750.0,35895.0,157.0
2013,"Mountrail County","05000US38061",68722.0,7361.0,158.0
2014,"Frederick County","05000US51069",68719.0,3058.0,169.0
2013,"Kodiak Island Borough","05000US02150",68718.0,6735.0,159.0
2014,"Platte County","05000US29165",68638.0,1668.0,170.0
2015,"Chesapeake city, VA","05000US51550",68620.0,1695.0,177.0
2014,"Dodge County","05000US27039",68587.0,3237.0,171.0
2014,"Clear Creek County","05000US08019",68531.0,4814.0,172.0
2014,"Columbia County, GA","05000US13073",68516.0,1921.0,173.0
2014,"El Dorado County, CA","05000US06017",68507.0,2109.0,174.0
2013,"Union County, NJ","05000US34039",68507.0,1434.0,160.0
2013,"Monroe County","05000US17133",68482.0,3740.0,161.0
2015,"Albemarle County, VA","05000US51003",68449.0,3020.0,178.0
2013,"St. Croix County","05000US55109",68426.0,1996.0,162.0
2013,"Frederick County","05000US51069",68424.0,2800.0,163.0
2014,"Eureka County","05000US32011",68403.0,24387.0,175.0
2013,"Snohomish County, WA","05000US53061",68381.0,866.0,164.0
2014,"Hendricks County, IN","05000US18063",68342.0,2713.0,176.0
2013,"Hendricks County, IN","05000US18063",68297.0,1889.0,165.0
2013,"Fluvanna County","05000US51065",68288.0,3968.0,166.0
2015,"Platte County","05000US29165",68254.0,1822.0,179.0
2014,"Washington County","05000US31177",68207.0,5050.0,177.0
2015,"Mountrail County","05000US38061",68188.0,5505.0,180.0
2014,"Woodford County","05000US17203",68119.0,3194.0,178.0
2015,"Dodge County","05000US27039",68116.0,2915.0,181.0
2015,"Wilson County","05000US48493",68100.0,3328.0,182.0
2013,"Teton County","05000US56039",68078.0,6322.0,167.0
2015,"Olmsted County, MN","05000US27109",68023.0,1887.0,183.0
2015,"Summit County","05000US08117",67983.0,7621.0,184.0
2014,"Albemarle County, VA","05000US51003",67958.0,3606.0,179.0
2013,"Boulder County, CO","05000US08013",67956.0,1254.0,168.0
2015,"Petersburg Census Area","05000US02195",67935.0,7678.0,185.0
2014,"San Benito County","05000US06069",67874.0,2626.0,180.0
2013,"Montgomery County, TX","05000US48339",67766.0,1503.0,169.0
2013,"Albemarle County, VA","05000US51003",67725.0,2567.0,170.0
2013,"Platte County","05000US29165",67721.0,1972.0,171.0
2015,"Clear Creek County","05000US08019",67710.0,3884.0,186.0
2013,"Geauga County","05000US39055",67663.0,2277.0,172.0
2014,"Washington County, WI","05000US55131",67650.0,1664.0,181.0
2013,"Brazoria County, TX","05000US48039",67603.0,1979.0,173.0
2014,"McKenzie County","05000US38053",67578.0,5310.0,182.0
2015,"Boone County","05000US18011",67552.0,2778.0,187.0
2015,"Oakland County, MI","05000US26125",67465.0,680.0,188.0
2015,"Calumet County","05000US55015",67427.0,1946.0,189.0
2014,"Boone County","05000US18011",67416.0,2814.0,183.0
2015,"Union County","05000US39159",67382.0,3736.0,190.0
2014,"Cherokee County, GA","05000US13057",67371.0,2536.0,184.0
2014,"Solano County, CA","05000US06095",67341.0,1369.0,185.0
2013,"Roberts County","05000US48393",67321.0,16271.0,174.0
2013,"Essex County, MA","05000US25009",67311.0,895.0,175.0
2015,"Wake County, NC","05000US37183",67309.0,866.0,191.0
2015,"Glasscock County","05000US48173",67303.0,17246.0,192.0
2015,"Parker County, TX","05000US48367",67288.0,2635.0,193.0
2014,"Boone County, KY","05000US21015",67286.0,2115.0,186.0
2013,"Cherokee County, GA","05000US13057",67261.0,1914.0,176.0
2013,"Clear Creek County","05000US08019",67259.0,5976.0,177.0
2015,"Santa Cruz County, CA","05000US06087",67256.0,1534.0,194.0
2013,"Boone County","05000US18011",67255.0,2601.0,178.0
2013,"Boone County, KY","05000US21015",67225.0,2017.0,179.0
2013,"Solano County, CA","05000US06095",67177.0,1361.0,180.0
2013,"Chisago County","05000US27025",67157.0,2033.0,181.0
2015,"Baltimore County, MD","05000US24005",67095.0,812.0,195.0
2014,"Olmsted County, MN","05000US27109",67089.0,1119.0,187.0
2014,"Virginia Beach city, VA","05000US51810",67001.0,938.0,188.0
2014,"Midland County, TX","05000US48329",66966.0,2066.0,189.0
2015,"Medina County, OH","05000US39103",66952.0,1345.0,196.0
2014,"Baltimore County, MD","05000US24005",66940.0,609.0,190.0
2014,"Santa Cruz County, CA","05000US06087",66923.0,1815.0,191.0
2015,"Bowman County","05000US38011",66845.0,7320.0,197.0
2015,"Solano County, CA","05000US06095",66828.0,1238.0,198.0
2014,"Suffolk city","05000US51800",66822.0,2281.0,192.0
2015,"Uintah County","05000US49047",66815.0,3343.0,199.0
2015,"Cavalier County","05000US38019",66806.0,7449.0,200.0
2015,"Washington County, OR","05000US41067",66754.0,739.0,201.0
2015,"Boone County, KY","05000US21015",66730.0,1965.0,202.0
2014,"Mercer County","05000US38057",66712.0,6835.0,193.0
2015,"Culpeper County","05000US51047",66697.0,3512.0,203.0
2014,"New London County, CT","05000US09011",66693.0,1453.0,194.0
2013,"Cecil County, MD","05000US24015",66689.0,2706.0,182.0
2015,"Jefferson County","05000US54037",66677.0,2007.0,204.0
2015,"Lincoln County","05000US56023",66647.0,5160.0,205.0
2013,"Woodford County","05000US17203",66639.0,2936.0,183.0
2015,"Virginia Beach city, VA","05000US51810",66634.0,918.0,206.0
2015,"Hancock County","05000US18059",66606.0,1913.0,207.0
2013,"New London County, CT","05000US09011",66583.0,1217.0,184.0
2014,"Wake County, NC","05000US37183",66579.0,777.0,195.0
2013,"Mercer County","05000US38057",66534.0,2764.0,185.0
2014,"Lincoln County","05000US56023",66530.0,4588.0,196.0
2013,"Santa Cruz County, CA","05000US06087",66519.0,1915.0,186.0
2013,"Baltimore County, MD","05000US24005",66486.0,756.0,187.0
2015,"Wasatch County","05000US49051",66486.0,4869.0,208.0
2015,"Maui County, HI","05000US15009",66476.0,2202.0,209.0
2014,"Oakland County, MI","05000US26125",66436.0,554.0,197.0
2015,"Cecil County, MD","05000US24015",66396.0,2103.0,210.0
2015,"Hartford County, CT","05000US09003",66395.0,636.0,211.0
2014,"Medina County, OH","05000US39103",66296.0,1608.0,198.0
2013,"Dukes County","05000US25007",66288.0,4857.0,188.0
2015,"Piatt County","05000US17147",66261.0,4430.0,212.0
2013,"Olmsted County, MN","05000US27109",66252.0,1354.0,189.0
2014,"Mountrail County","05000US38061",66250.0,5653.0,199.0
2015,"Kalawao County","05000US15005",66250.0,9909.0,213.0
2014,"Calumet County","05000US55015",66250.0,1371.0,199.0
2013,"San Benito County","05000US06069",66237.0,3175.0,190.0
2015,"New London County, CT","05000US09011",66233.0,1476.0,214.0
2014,"Jefferson County","05000US54037",66205.0,2088.0,201.0
2015,"St. Johns County, FL","05000US12109",66194.0,1602.0,215.0
2013,"Washington County, WI","05000US55131",66159.0,1421.0,191.0
2013,"Suffolk city","05000US51800",66085.0,1952.0,192.0
2015,"Carson County","05000US48065",66023.0,7713.0,216.0
2013,"Wake County, NC","05000US37183",66006.0,899.0,193.0
2015,"Merrimack County, NH","05000US33013",65983.0,1833.0,217.0
2015,"Clackamas County, OR","05000US41005",65965.0,1014.0,218.0
2013,"Medina County, OH","05000US39103",65951.0,1419.0,194.0
2013,"Botetourt County","05000US51023",65935.0,3632.0,195.0
2014,"Isle of Wight County","05000US51093",65910.0,3178.0,202.0
2015,"Union County, NC","05000US37179",65903.0,1399.0,219.0
2014,"Union County, NC","05000US37179",65893.0,1227.0,203.0
2013,"Union County, NC","05000US37179",65892.0,1746.0,196.0
2015,"Grundy County","05000US17063",65887.0,3181.0,220.0
2015,"Cobb County, GA","05000US13067",65873.0,1188.0,221.0
2015,"Woodford County","05000US17203",65852.0,2867.0,222.0
2014,"Gilpin County","05000US08047",65851.0,9146.0,204.0
2013,"Comal County, TX","05000US48091",65839.0,2790.0,197.0
2015,"Hennepin County, MN","05000US27053",65834.0,616.0,223.0
2015,"Comal County, TX","05000US48091",65833.0,3291.0,224.0
2013,"District of Columbia, DC","05000US11001",65830.0,1006.0,198.0
2014,"Wilson County","05000US48493",65760.0,3755.0,205.0
2013,"Hartley County","05000US48205",65750.0,8432.0,199.0
2015,"Isle of Wight County","05000US51093",65741.0,3250.0,225.0
2015,"Gilpin County","05000US08047",65670.0,10178.0,226.0
2014,"Loving County","05000US48301",65625.0,69245.0,206.0
2015,"Cass County","05000US31025",65619.0,2581.0,227.0
2013,"Oakland County, MI","05000US26125",65594.0,613.0,200.0
2014,"Wasatch County","05000US49051",65582.0,4013.0,207.0
2014,"Slope County","05000US38087",65577.0,10877.0,208.0
2014,"St. Johns County, FL","05000US12109",65575.0,1546.0,209.0
2014,"Cass County","05000US31025",65560.0,2516.0,210.0
2014,"Dukes County","05000US25007",65518.0,6121.0,211.0
2014,"Hancock County","05000US18059",65517.0,2528.0,212.0
2014,"Hartford County, CT","05000US09003",65499.0,738.0,213.0
2015,"Suffolk city","05000US51800",65499.0,1792.0,228.0
2014,"Southeast Fairbanks Census Area","05000US02240",65481.0,10323.0,214.0
2015,"New Castle County, DE","05000US10003",65476.0,783.0,229.0
2014,"Worcester County, MA","05000US25027",65453.0,863.0,215.0
2013,"Washington County","05000US31177",65409.0,2919.0,201.0
2015,"Washington County","05000US31177",65370.0,2817.0,230.0
2013,"Merrimack County, NH","05000US33013",65353.0,1989.0,202.0
2015,"Chittenden County, VT","05000US50007",65350.0,1634.0,231.0
2015,"Worcester County, MA","05000US25027",65313.0,682.0,232.0
2013,"Jefferson County","05000US54037",65304.0,2364.0,203.0
2014,"Washington County, OR","05000US41067",65272.0,831.0,216.0
2015,"Burleigh County","05000US38015",65254.0,1780.0,233.0
2014,"Culpeper County","05000US51047",65235.0,3402.0,217.0
2014,"Merrimack County, NH","05000US33013",65226.0,1624.0,218.0
2013,"Worcester County, MA","05000US25027",65223.0,757.0,204.0
2013,"Virginia Beach city, VA","05000US51810",65219.0,859.0,205.0
2015,"Humboldt County","05000US32013",65212.0,5239.0,234.0
2013,"Spencer County","05000US21215",65209.0,3255.0,206.0
2014,"Grundy County","05000US17063",65197.0,3537.0,219.0
2015,"Orange County","05000US51137",65166.0,2789.0,235.0
2014,"Mills County","05000US19129",65160.0,3905.0,220.0
2014,"Spencer County","05000US21215",65149.0,2977.0,221.0
2014,"Hartley County","05000US48205",65132.0,4497.0,222.0
2013,"Calumet County","05000US55015",65130.0,1998.0,207.0
2015,"Renville County","05000US38075",65125.0,7153.0,236.0
2014,"Cecil County, MD","05000US24015",65124.0,2980.0,223.0
2014,"Bryan County","05000US13029",65123.0,3068.0,224.0
2015,"Delaware County, PA","05000US42045",65123.0,953.0,237.0
2015,"Kauai County","05000US15007",65101.0,2955.0,238.0
2013,"Union County","05000US39159",65086.0,3315.0,208.0
2015,"Richland County","05000US30083",65084.0,4387.0,239.0
2013,"Wasatch County","05000US49051",65050.0,3456.0,209.0
2014,"Hennepin County, MN","05000US27053",65033.0,563.0,225.0
2013,"Carson County","05000US48065",65026.0,4883.0,210.0
2013,"King County","05000US48269",65000.0,12958.0,211.0
2014,"Comal County, TX","05000US48091",64987.0,3666.0,226.0
2014,"Parker County, TX","05000US48367",64979.0,2432.0,227.0
2013,"Hartford County, CT","05000US09003",64967.0,786.0,212.0
2015,"Routt County","05000US08107",64963.0,5211.0,240.0
2014,"Warren County","05000US19181",64956.0,2458.0,228.0
2014,"Leavenworth County","05000US20103",64909.0,2006.0,229.0
2013,"St. Johns County, FL","05000US12109",64876.0,1811.0,213.0
2013,"McKenzie County","05000US38053",64866.0,3100.0,214.0
2014,"New Castle County, DE","05000US10003",64857.0,954.0,230.0
2014,"Storey County","05000US32029",64835.0,8224.0,231.0
2015,"Storey County","05000US32029",64832.0,9604.0,241.0
2014,"Union County","05000US39159",64758.0,3402.0,232.0
2013,"Bryan County","05000US13029",64707.0,3727.0,215.0
2014,"Clackamas County, OR","05000US41005",64700.0,1152.0,233.0
2013,"Cass County","05000US31025",64697.0,2218.0,216.0
2013,"Grand County","05000US08049",64664.0,3790.0,217.0
2014,"Cobb County, GA","05000US13067",64657.0,845.0,234.0
2014,"Fluvanna County","05000US51065",64641.0,2895.0,235.0
2013,"Eureka County","05000US32011",64632.0,22575.0,218.0
2013,"Ouray County","05000US08091",64601.0,5614.0,219.0
2013,"Cameron Parish","05000US22023",64574.0,5422.0,220.0
2013,"Wilson County","05000US48493",64571.0,3116.0,221.0
2014,"Maui County, HI","05000US15009",64567.0,2135.0,236.0
2013,"Grundy County","05000US17063",64541.0,2765.0,222.0
2013,"New Castle County, DE","05000US10003",64537.0,895.0,223.0
2014,"Summit County","05000US08117",64521.0,6246.0,237.0
2013,"Parker County, TX","05000US48367",64515.0,1782.0,224.0
2014,"Union County","05000US46127",64513.0,4414.0,238.0
2015,"Canadian County, OK","05000US40017",64505.0,1511.0,242.0
2015,"Union County","05000US46127",64471.0,3778.0,243.0
2015,"Warren County","05000US19181",64447.0,2075.0,244.0
2013,"Culpeper County","05000US51047",64423.0,4002.0,225.0
2013,"Hennepin County, MN","05000US27053",64403.0,526.0,226.0
2015,"Kent County, RI","05000US44003",64383.0,1384.0,245.0
2015,"Madison County","05000US28089",64376.0,3195.0,246.0
2014,"Burleigh County","05000US38015",64370.0,2018.0,239.0
2013,"Clackamas County, OR","05000US41005",64352.0,967.0,227.0
2015,"San Diego County, CA","05000US06073",64309.0,514.0,247.0
2014,"Billings County","05000US38007",64306.0,12696.0,240.0
2014,"Chittenden County, VT","05000US50007",64243.0,2163.0,241.0
2015,"Sonoma County, CA","05000US06097",64240.0,1224.0,248.0
2015,"Cameron Parish","05000US22023",64231.0,4778.0,249.0
2015,"Ketchikan Gateway Borough","05000US02130",64222.0,3557.0,250.0
2015,"Dukes County","05000US25007",64222.0,8996.0,250.0
2013,"Lincoln County","05000US56023",64205.0,5127.0,228.0
2014,"Canadian County, OK","05000US40017",64200.0,1651.0,242.0
2013,"Washington County, OR","05000US41067",64180.0,848.0,229.0
2014,"Delaware County, PA","05000US42045",64174.0,971.0,243.0
2014,"Cameron Parish","05000US22023",64129.0,4306.0,244.0
2014,"Grand County","05000US08049",64109.0,5270.0,245.0
2013,"Blaine County","05000US16013",64042.0,5784.0,230.0
2013,"Delaware County, PA","05000US42045",64041.0,766.0,231.0
2014,"San Diego County, CA","05000US06073",63996.0,576.0,246.0
2013,"Chittenden County, VT","05000US50007",63989.0,1541.0,232.0
2015,"Santa Barbara County, CA","05000US06083",63985.0,1293.0,252.0
2015,"Mills County","05000US19129",63979.0,2937.0,253.0
2014,"Northwest Arctic Borough","05000US02188",63971.0,4352.0,247.0
2013,"Isle of Wight County","05000US51093",63942.0,1998.0,233.0
2015,"Fluvanna County","05000US51065",63938.0,3207.0,254.0
2013,"Petersburg Census Area","05000US02195",63934.0,7997.0,234.0
2015,"Porter County, IN","05000US18127",63926.0,1956.0,255.0
2013,"Cobb County, GA","05000US13067",63920.0,962.0,235.0
2013,"Converse County","05000US56009",63918.0,6662.0,236.0
2014,"Rio Blanco County","05000US08103",63910.0,9403.0,248.0
2014,"Effingham County","05000US13103",63903.0,3009.0,249.0
